config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_stable,5,1,0.8285683751106262,0.6147392290249433,0.13054598240132387,0.6277938272650756
ft_stable,5,2,0.7892080426216126,0.6133786848072562,0.055708601453115555,0.6189495449525678
ft_stable,5,3,0.7659463942050934,0.6136054421768709,0.1308559806475534,0.6266910402416261
ft_stable,5,4,0.7599649488925934,0.6188208616780044,0.0,0.6188208616780044
ft_stable,5,5,0.7710098505020142,0.6201814058956916,0.0,0.6201814058956916
ft_stable,5,6,0.7586643755435943,0.6201814058956916,0.055708601453115555,0.6257522660410032
ft_stable,5,7,0.7780721127986908,0.6151927437641723,0.055708601453115555,0.6207636039094839
ft_stable,5,8,0.775741583108902,0.6117913832199546,0.12171612389003691,0.6239629956089583
ft_stable,5,9,0.7773000538349152,0.607936507936508,0.17395415281425125,0.6253319232179331
ft_stable,5,10,0.7637340247631073,0.6065759637188208,0.17395415281425125,0.6239713790002459
ft_stable,5,11,0.7644157528877258,0.6043083900226757,0.18017776993008439,0.6223261670156841
ft_stable,5,12,0.7600988507270813,0.6009070294784581,0.18795868469768742,0.6197028979482269
ft_stable,5,13,0.7547259330749512,0.6022675736961451,0.19641855032959651,0.6219094287291048
