epoch,train_loss,val_loss
0,0.883259029492088,0.8709044804175695
1,0.8579481399577596,0.7295282880465189
2,0.6792553948319476,0.6151691973209381
3,0.6026368983413862,0.600127230087916
4,0.5956020679162897,0.6136384208997091
5,0.5635287256344504,0.5852670148015022
6,0.533493450154429,0.6015587275226911
7,0.5080387423867765,0.6042229284842809
8,0.515629662119824,0.5925317655007044
9,0.5082444814236268,0.5785567313432693
10,0.47416534242422687,0.6083901152014732
11,0.4702523480290952,0.5889944583177567
12,0.4693946333035179,0.5929289907217026
13,0.4388115626314412,0.6119034638007482
14,0.4358057308456172,0.5863081191976866
15,0.42314283290634985,0.6270429206391176
16,0.4252397269010544,0.6111031969388326
17,0.4108644983042841,0.6352725277344385
18,0.3806233768877776,0.6629359026749929
19,0.4041054358948832,0.643928254644076
20,0.40606462825899536,0.6540041044354439
21,0.40241936367491016,0.64143634835879
22,0.3475733282773391,0.6661153609553973
23,0.36182771104833356,0.6753314783175787
24,0.3534436122230861,0.6723996549844742
