epoch,train_loss,val_loss,val_auc,val_mcc
0,1.1252904430679653,0.9549576938152313,0.6973875181422351,0.2919731620790177
1,0.9842371888782667,0.8927300274372101,0.7773584905660377,0.34200438105324854
2,0.9325378329857535,0.8560220102469126,0.795065312046444,0.37725075081867215
3,0.8363276616386746,0.8491918742656708,0.8161103047895502,0.43534194102466084
4,0.7777931975281757,0.8695358236630758,0.8320754716981131,0.5489756876131318
5,0.7564345313155133,0.839077482620875,0.8451378809869377,0.40574507296755224
6,0.7639452296754589,0.812443753083547,0.8403483309143687,0.48855958645813236
7,0.7241040986517201,0.8207164704799652,0.8326560232220609,0.45632272682208136
8,0.6968272380206896,0.8333602547645569,0.8325108853410741,0.48035863408270796
9,0.7158788624017135,0.8276126682758331,0.8355587808417996,0.4642442281875151
10,0.6940317335336105,0.8244777321815491,0.832801161103048,0.4179240441626631
11,0.6933987464593805,0.8471282720565796,0.8354136429608128,0.4642442281875151
12,0.6619701074517291,0.8552524944146475,0.8219158200290275,0.4968620067095857
13,0.6821505245955094,0.8579590221246084,0.825689404934688,0.4805472193003004
14,0.674552876016368,0.8397309382756551,0.8265602322206096,0.4639568334801912
15,0.6617446580658788,0.8903879026571909,0.8210449927431059,0.457343021126423
16,0.6505236573841261,0.8674202263355255,0.8262699564586357,0.46505478392573285
17,0.6543861199980197,0.8579006691773733,0.8275761973875181,0.5035905979950781
18,0.6346108317375183,0.8594788312911987,0.8203193033381713,0.5132534873935285
19,0.6334907982660376,0.8696624537309011,0.8085631349782292,0.48747813388282163
20,0.6277674358824025,0.8680945833524069,0.821190130624093,0.4563854807959145
21,0.6267724853494893,0.8731122612953186,0.811901306240929,0.46853073004099005
22,0.6025103447229966,0.9159695704778036,0.8133526850507983,0.4228784857756116
23,0.5980071503183116,0.9161656399567922,0.8027576197387518,0.4738045469692908
24,0.6240086387033048,0.9553957382837931,0.7896952104499273,0.4909366724296787
25,0.6082216578981151,0.9203438560167948,0.806966618287373,0.5219158200290276
26,0.5928040509638579,0.8939336438973745,0.8121915820029029,0.39208677124347296
27,0.6095188363738682,0.9095026254653931,0.8044992743105951,0.5292539450942425
28,0.5827208161354065,0.92587744196256,0.7914368650217707,0.516698977633271
29,0.5756770139155181,0.9320292174816132,0.7999999999999999,0.45928147441887435
30,0.5545024949571361,0.9456038375695547,0.7986937590711174,0.516698977633271
