epoch,train_loss,val_loss,val_auc,val_mcc
0,1.2223481872807378,1.0005894899368286,0.6226415094339623,0.13618336837926714
1,1.1422338407972585,0.903294712305069,0.7621190130624093,0.30017020984117626
2,0.9804897075114043,0.8404530783494314,0.8287373004354137,0.4411981594275196
3,0.8919524058051731,0.7779589593410492,0.8606676342525399,0.48035863408270796
4,0.8195939452751823,0.7691091895103455,0.8631349782293178,0.5212473100791946
5,0.7920600564583488,0.7551194131374359,0.8677793904208998,0.5794397030022459
6,0.7611866800681405,0.7547808388868967,0.8718432510885341,0.5633665637081919
7,0.7482352308605028,0.7365618050098419,0.8791001451378809,0.6129439049722454
8,0.7352995483771615,0.8414691189924876,0.8708272859216256,0.516698977633271
9,0.7169637654138648,0.7814037104447683,0.8586357039187228,0.5451993949567884
10,0.7173630465631899,0.7807329495747884,0.8654571843251088,0.5905795479256489
11,0.7067368678424669,0.7397951185703278,0.8775036284470247,0.6243361999126592
12,0.7030607746995013,0.7823140223821005,0.874165457184325,0.5851174559845991
13,0.6765685185142185,0.7465996642907461,0.8815674891146589,0.5869705983698971
14,0.6609358502470929,0.7737724681695303,0.8740203193033381,0.6111321533716694
15,0.6709676747736724,0.7940729558467865,0.8676342525399129,0.5642405892972711
16,0.6617905031079832,0.8086378475030264,0.8647314949201742,0.5750362844702467
17,0.6615881233111672,0.7721945544083914,0.8728592162554426,0.5707556165953879
18,0.6468363818914994,0.7597526411215464,0.8732946298984033,0.6023086932577639
19,0.6491516621216483,0.768477181593577,0.872133526850508,0.5785497874333202
20,0.6360695491666379,0.7762671411037445,0.8616835994194485,0.5955067012882178
21,0.6361488440762395,0.7825516164302826,0.867634252539913,0.5905795479256489
22,0.6407597479612931,0.7686718205610911,0.8730043541364296,0.6243361999126592
23,0.6256451762240866,0.7598528663317362,0.8689404934687954,0.6041628239277322
24,0.6225172255350195,0.7669422924518585,0.8746008708272859,0.583392685282498
25,0.6240794244019882,0.7595411539077759,0.8780841799709724,0.6041628239277322
26,0.6092817161394202,0.7655925651391348,0.8756168359941945,0.5311782058576927
27,0.598032648148744,0.7941776116689047,0.8805515239477504,0.5810400225655449
28,0.6107927638551464,0.7905836006005605,0.8775036284470246,0.586055328565859
29,0.5835531626058661,0.7622004747390747,0.883744557329463,0.5650664298480853
30,0.5769486090411311,0.7842397888501486,0.8854862119013063,0.6371468507587398
31,0.5735830962657928,0.7628437876701355,0.8841799709724238,0.6474242815111863
32,0.5611967483292455,0.8065228760242462,0.8737300435413643,0.5992475910887645
33,0.5513471598210542,0.8616161445776621,0.867198838896952,0.5593434667657214
34,0.5927627423535222,0.8006022075812022,0.8711175616835994,0.5992475910887645
35,0.5617208934348562,0.8161990344524384,0.8718432510885341,0.5610967497897453
36,0.5685387668402299,0.8303397297859192,0.8615384615384616,0.5707556165953879
37,0.5499305945375691,0.8457208474477133,0.8645863570391872,0.5905795479256489
38,0.5352437211119611,0.8765081067879995,0.8544267053701017,0.5582191739864129
39,0.5132529761480249,0.9045901298522949,0.8490566037735848,0.5748680976216892
40,0.5305684869704039,0.9273839195569357,0.8407837445573295,0.5432764010558089
41,0.528957002836725,0.8757100403308868,0.8458635703918723,0.5675111493762619
42,0.5379221828087516,0.8957726955413818,0.8619738751814224,0.5582191739864129
43,0.5325831628364065,0.8893666466077169,0.8538461538461538,0.5675111493762619
44,0.5209365992442422,0.9101353685061137,0.8529753265602321,0.5927737473660104
45,0.5299776507460553,0.9168040057023367,0.8410740203193033,0.5591027585975287
46,0.516972268405168,0.8671096762021383,0.8613933236574747,0.6111321533716694
47,0.49796791050745093,0.9630279044310252,0.8436865021770682,0.5378256422925638
48,0.5031973564106486,0.93399045864741,0.8448476052249637,0.5549172921934068
49,0.5112552552119546,0.8932304332653681,0.8526850507982584,0.5273816174256261
50,0.5038462009118951,0.9155875345071157,0.8550072568940494,0.5799331208227889
51,0.49533914483111835,0.9151576062043508,0.8499274310595065,0.5273816174256261
52,0.4823562632436338,0.943299800157547,0.8293178519593614,0.5591027585975287
53,0.48428275533344434,0.9460620880126953,0.8296081277213353,0.5610967497897453
54,0.49515205103418103,0.9784627656141917,0.8275761973875182,0.48453405934468186
55,0.504090305255807,0.917482316493988,0.8357039187227867,0.5171339920646932
