epoch,train_loss,val_loss,val_auc,val_mcc
0,1.090116438658341,0.9171170194943746,0.7452830188679245,0.34161789720878755
1,1.0364723024160967,0.8500561912854513,0.8232220609579101,0.37881395773514864
2,0.9422137815019359,0.7954073250293732,0.8557329462989841,0.47667243911355545
3,0.8653180832448213,0.7461234629154205,0.8799709724238026,0.49060073096827034
4,0.8219925735307776,0.7087062895298004,0.9001451378809869,0.5461843539989018
5,0.8013539832571278,0.704900324344635,0.9050798258345428,0.5224736754796327
6,0.7698914227278336,0.684037059545517,0.9197387518142235,0.6629120251606163
7,0.7425748731779016,0.6874591012795767,0.9182873730043541,0.5875029800424133
8,0.7442868740662284,0.6549044549465179,0.9296081277213353,0.6558327476273231
9,0.7617597839106685,0.7142822444438934,0.9220609579100145,0.5697215857345561
10,0.7240803060324296,0.6847904125849406,0.9174165457184325,0.6180363453557588
11,0.7205093891724296,0.6809984147548676,0.9201741654571843,0.6374582063178985
12,0.7040731233099232,0.680116613705953,0.9172714078374455,0.6030975757709732
13,0.6902788048205168,0.7517945071061453,0.8939042089985486,0.5277047660697196
14,0.6851165190986965,0.7022699515024821,0.9092888243831639,0.6558327476273231
15,0.6940951114115508,0.6987144549687704,0.9171262699564586,0.6558327476273231
16,0.6587833477103192,0.7208889822165171,0.9058055152394775,0.5952382741194903
17,0.664763647577037,0.7276502947012583,0.8933236574746009,0.5549172921934068
18,0.6695439660030863,0.7195960581302643,0.9018867924528302,0.602740714563357
19,0.6700425342373226,0.7318570216496786,0.8937590711175617,0.6062439863917356
20,0.6506374620872996,0.7401871780554453,0.8940493468795356,0.5785497874333202
21,0.6322718029436858,0.7168794771035513,0.8912917271407839,0.583392685282498
22,0.6488603198009989,0.7267519235610962,0.8888243831640058,0.605970930919471
23,0.6426506638526917,0.7402635316054026,0.8886792452830189,0.5963118382339874
24,0.6245923754961594,0.7373549789190292,0.8920174165457184,0.5905795479256489
25,0.6255787144536558,0.7261405189832052,0.8947750362844703,0.6062088725213703
26,0.6165209049763887,0.7131073077519735,0.9029027576197387,0.5810400225655449
27,0.6114730938621189,0.7191769878069559,0.8875181422351234,0.5805806392925712
28,0.5905761757622594,0.7268260518709818,0.8891146589259797,0.5805806392925712
29,0.6020158101683077,0.7629270454247793,0.8748911465892598,0.519643173318189
30,0.5978873009267061,0.7856599191824595,0.8587808417997097,0.5390288409042353
31,0.5956583282221919,0.7859306236108144,0.839767779390421,0.5694188100469246
32,0.5679729062577953,0.7741329272588094,0.8677793904208998,0.5707556165953879
33,0.5709053109521451,0.7826032638549805,0.8595065312046445,0.5851174559845991
