epoch,train_loss,val_loss,val_auc
0,0.9753542542457581,0.7423028945922852,0.8391074574280681
1,0.7541499371113984,0.6962730636199316,0.8449794480328832
2,0.6800260206927424,0.6995017603039742,0.8583382266588374
3,0.6397164528784545,0.7226900508006414,0.8668526130358192
4,0.6044150409491166,0.7024648487567902,0.864797416324134
5,0.5570072687190512,0.7085368596017361,0.8665590135055784
6,0.5787520279055056,0.7118689219156901,0.8806517909571345
7,0.5686254436555116,0.6964962383111318,0.8816793893129771
8,0.5399304647808489,0.6830279243489107,0.8791837933059307
9,0.5371869945007822,0.6569220721721649,0.87889019377569
10,0.4952527362367381,0.6662542745471001,0.8830005871990605
11,0.518461384203123,0.6426733868817488,0.8874045801526718
12,0.49326457666314166,0.6660279383261999,0.8916617733411627
13,0.47396413398825604,0.638551744321982,0.8887257780387552
14,0.4420359471569891,0.6428682754437128,0.8928361714621257
15,0.43047040700912476,0.6954585661490759,0.8967997651203758
16,0.40784350815026654,0.6607583339015642,0.8991485613623019
17,0.4290832789695781,0.6835497294863065,0.9022313564298298
18,0.4060993473167005,0.6835706730683645,0.8962125660598944
19,0.40531109726947284,0.6984881435831388,0.891808573106283
20,0.3552821294768997,0.7232542385657629,0.8966529653552553
21,0.36393487647823664,0.7682661476234595,0.8948913681738109
22,0.3526657048774802,0.8138933256268501,0.8932765707574868
23,0.378663639659467,0.7249287789066633,0.8990017615971815
24,0.3660977145899897,0.9483992097278436,0.8945977686435702
25,0.3575109269308007,0.8047477900981903,0.8973869641808573
26,0.3195658267840095,0.7619148095448812,0.8994421608925426
27,0.2972906565536623,0.7921965271234512,0.898854961832061
28,0.26820922383795615,0.8815487325191498,0.8959189665296535
29,0.28398106603518775,0.9075185333689054,0.8928361714621257
30,0.27320113648539,0.943441852927208,0.898854961832061
31,0.22301069274544716,0.9709324141343435,0.8981209630064593
32,0.2700418792665005,0.9769205326835314,0.8963593658250146
33,0.24503718365145766,0.9817578246196111,0.8957721667645332
34,0.23478884509076242,0.9294423311948776,0.8975337639459777
35,0.23539809785459354,0.9695454314351082,0.8947445684086907
36,0.23176389997420105,0.9808484291036924,0.8947445684086905
37,0.24449033306344695,0.9170964782436689,0.8981209630064592
38,0.22472734733120256,0.961884948114554,0.8992953611274221
39,0.18470919812503067,0.9982358242074648,0.8969465648854962
40,0.2482376503555671,1.0398871153593063,0.895331767469172
41,0.2139377214986345,1.0091500282287598,0.8950381679389313
42,0.1892823113695435,1.0271134649713833,0.8953317674691721
43,0.20777549675625304,1.05936295290788,0.894157369348209
44,0.19889293027960736,1.0370664472381275,0.8934233705226071
45,0.22517776602636214,1.061956321199735,0.8940105695830887
46,0.19706436635359473,1.080035907526811,0.8940105695830887
47,0.18570481224552446,1.0629938393831253,0.8947445684086905
