config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_02,2,1,0.9880787134170532,0.4877551020408163,0.0,0.4877551020408163
ft_02,2,2,0.8538578748703003,0.48140589569160996,-0.004872544551705718,0.4809186412364394
ft_02,2,3,0.7965547561645507,0.4746031746031745,0.0,0.4746031746031745
ft_02,2,4,0.7790754318237305,0.4752834467120181,0.0,0.4752834467120181
ft_02,2,5,0.7896312117576599,0.47936507936507944,0.0,0.47936507936507944
ft_02,2,6,0.7802162408828736,0.4827664399092971,0.0,0.4827664399092971
ft_02,2,7,0.779024851322174,0.48707482993197276,0.0,0.48707482993197276
ft_02,2,8,0.7772529244422912,0.491156462585034,0.0,0.491156462585034
ft_02,2,9,0.7778412461280823,0.5002267573696146,0.0,0.5002267573696146
ft_02,2,10,0.7780059933662414,0.5058956916099774,0.0,0.5058956916099774
ft_02,2,11,0.7792044281959534,0.5072562358276644,0.0,0.5072562358276644
ft_02,2,12,0.7811630487442016,0.5149659863945578,-0.05234239225902137,0.5097317471686557
ft_02,2,13,0.7717652559280396,0.5213151927437641,0.055708601453115555,0.5268860528890758
ft_02,2,14,0.7738818645477294,0.5308390022675737,0.055708601453115555,0.5364098624128854
ft_02,2,15,0.7746357440948486,0.5378684807256235,0.055708601453115555,0.5434393408709352
ft_02,2,16,0.772638988494873,0.5471655328798186,0.055708601453115555,0.5527363930251302
ft_02,2,17,0.7666539788246155,0.5612244897959184,0.015214515486254614,0.5627459413445439
ft_02,2,18,0.7762628436088562,0.5757369614512472,0.015214515486254614,0.5772584129998727
ft_02,2,19,0.7702780961990356,0.5854875283446712,0.015214515486254614,0.5870089798932967
ft_02,2,20,0.7730002641677857,0.5977324263038548,0.015214515486254614,0.5992538778524803
ft_02,2,21,0.769600796699524,0.6086167800453515,0.015214515486254614,0.610138231593977
ft_02,2,22,0.7747663021087646,0.6154195011337869,0.015214515486254614,0.6169409526824123
ft_02,2,23,0.7667736053466797,0.6170068027210884,0.015214515486254614,0.6185282542697139
ft_02,2,24,0.7654769778251648,0.6195011337868481,-0.013222147133698627,0.6181789190734782
ft_02,2,25,0.7672054409980774,0.6190476190476191,-0.013222147133698627,0.6177254043342492
ft_02,2,26,0.7732466936111451,0.6204081632653061,0.047471266327754134,0.6251552898980816
ft_02,2,27,0.7567449092864991,0.6256235827664399,0.026919095102908273,0.6283154922767308
ft_02,2,28,0.7564802408218384,0.628344671201814,0.06834861261734088,0.6351795324635481
ft_02,2,29,0.7553990483283997,0.6297052154195011,0.06834861261734088,0.6365400766812351
ft_02,2,30,0.7490993738174438,0.6306122448979592,0.08642416214502247,0.6392546611124614
ft_02,2,31,0.7427381277084351,0.6331065759637188,0.10259783520851541,0.6433663594845703
ft_02,2,32,0.7443626642227172,0.6333333333333333,0.10259783520851541,0.6435931168541849
ft_02,2,33,0.7426945447921753,0.636281179138322,0.08528028654224418,0.6448092077925465
ft_02,2,34,0.7383026838302612,0.6369614512471655,0.14798801467918876,0.6517602527150844
ft_02,2,35,0.7394261240959168,0.6378684807256235,0.2151657414559676,0.6593850548712202
ft_02,2,36,0.7316359281539917,0.6401360544217686,0.2581988897471611,0.6659559433964847
ft_02,2,37,0.7414649724960327,0.6442176870748298,0.2664635154183183,0.6708640386166617
ft_02,2,38,0.7314359068870544,0.6464852607709749,0.29101262323732424,0.6755865230947073
ft_02,2,39,0.7206162810325623,0.6480725623582766,0.29101262323732424,0.677173824682009
ft_02,2,40,0.7296167254447937,0.6510204081632653,0.3896451742590453,0.6899849255891699
ft_02,2,41,0.7284638285636902,0.6544217687074829,0.35968736424845393,0.6903905051323284
ft_02,2,42,0.7254645705223084,0.6566893424036281,0.35968736424845393,0.6926580788284735
ft_02,2,43,0.7243492126464843,0.6619047619047619,0.35968736424845393,0.6978734983296073
ft_02,2,44,0.7088778376579284,0.6680272108843538,0.3744109203316942,0.7054683029175233
ft_02,2,45,0.7073095083236695,0.6716553287981859,0.3744109203316942,0.7090964208313553
ft_02,2,46,0.7097695469856262,0.6757369614512472,0.3751876407422901,0.7132557255254762
ft_02,2,47,0.7055832743644714,0.6839002267573696,0.3751876407422901,0.7214189908315987
ft_02,2,48,0.6994439959526062,0.6886621315192745,0.38890872965260115,0.7275530044845346
ft_02,2,49,0.6978926420211792,0.6925170068027211,0.3618475658805251,0.7287017633907736
ft_02,2,50,0.6965241432189941,0.700453514739229,0.35769250094689553,0.7362227648339186
ft_02,2,51,0.689104962348938,0.7052154195011339,0.38890872965260115,0.7441062924663939
ft_02,2,52,0.6839627742767334,0.7092970521541949,0.375789841927207,0.7468760363469156
ft_02,2,53,0.6773792862892151,0.7140589569160998,0.375789841927207,0.7516379411088204
ft_02,2,54,0.6808019280433655,0.7217687074829932,0.3915282780634938,0.7609215352893426
ft_02,2,55,0.6852064967155457,0.7290249433106576,0.3525932464145237,0.76428426795211
ft_02,2,56,0.6620586276054382,0.7371882086167801,0.375789841927207,0.7747671928095008
ft_02,2,57,0.6688348650932312,0.7399092970521542,0.34049577757789323,0.7739588748099435
ft_02,2,58,0.6710734963417053,0.7478458049886622,0.36407282184728257,0.7842530871733904
ft_02,2,59,0.6535669088363647,0.7526077097505669,0.362400572687427,0.7888477670193096
ft_02,2,60,0.6474300384521484,0.7659863945578231,0.4596194077712559,0.8119483353349487
ft_02,2,61,0.6388676285743713,0.7709750566893425,0.4,0.8109750566893426
ft_02,2,62,0.6385982394218445,0.7786848072562358,0.4125281510147634,0.8199376223577122
ft_02,2,63,0.624233078956604,0.7861678004535146,0.4385290096535146,0.8300207014188661
