config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_stable,1,1,0.758687001466751,0.5480769230769231,0.012950297169561949,0.5493719527938793
ft_stable,1,2,0.7724750280380249,0.5525491949910555,0.07628004118173781,0.5601771991092293
ft_stable,1,3,0.7601594805717469,0.5605992844364938,0.07628004118173781,0.5682272885546675
ft_stable,1,4,0.7659600496292114,0.5695438282647585,0.0443350313085918,0.5739773313956177
ft_stable,1,5,0.7452636957168579,0.5702146690518783,0.018508295374729266,0.5720654985893513
ft_stable,1,6,0.7803682029247284,0.572227191413238,0.018508295374729266,0.5740780209507109
ft_stable,1,7,0.7766596138477325,0.5726744186046511,0.1476615927374821,0.5874405778783993
ft_stable,1,8,0.7760870575904846,0.5724508050089445,0.12322211486451949,0.5847730164953965
ft_stable,1,9,0.759039580821991,0.576252236135957,0.1581272120037181,0.5920649573363288
ft_stable,1,10,0.7684298038482666,0.5758050089445439,0.12322211486451949,0.5881272204309959
ft_stable,1,11,0.7630377411842346,0.5802772808586762,0.1581272120037181,0.596090002059048
ft_stable,1,12,0.7864917695522309,0.5825134168157424,0.1581272120037181,0.5983261380161142
ft_stable,1,13,0.7651254057884216,0.5809481216457961,0.1581272120037181,0.5967608428461679
ft_stable,1,14,0.7387983202934265,0.5829606440071556,0.1581272120037181,0.5987733652075274
ft_stable,1,15,0.7208313375711441,0.5831842576028623,0.1581272120037181,0.5989969788032341
ft_stable,1,16,0.7446990728378295,0.5843023255813954,0.1581272120037181,0.6001150467817672
ft_stable,1,17,0.7297067165374755,0.5838550983899821,0.1581272120037181,0.5996678195903539
ft_stable,1,18,0.7135524213314056,0.5843023255813953,0.1581272120037181,0.6001150467817671
ft_stable,1,19,0.7617711126804352,0.5869856887298748,0.1581272120037181,0.6027984099302466
ft_stable,1,20,0.7377573609352112,0.5907871198568873,0.11138016127459181,0.6019251359843465
ft_stable,1,21,0.7417565822601319,0.5952593917710196,0.13597926227711907,0.6088573179987316
ft_stable,1,22,0.7173123240470887,0.5961538461538461,0.10885835464838518,0.6070396816186847
ft_stable,1,23,0.7459797322750091,0.602638640429338,0.11138016127459181,0.6137766565567973
ft_stable,1,24,0.7158939272165299,0.6064400715563506,0.14797458793429516,0.6212375303497801
ft_stable,1,25,0.7222744226455688,0.607334525939177,0.1290469462154488,0.6202392205607219
ft_stable,1,26,0.7098587453365326,0.6077817531305904,0.10885835464838518,0.6186675885954289
ft_stable,1,27,0.7161076724529266,0.6124776386404294,0.12475100354582369,0.6249527389950117
ft_stable,1,28,0.7066946208477021,0.615608228980322,0.146756879727205,0.6302839169530424
ft_stable,1,29,0.7274984240531921,0.6207513416815742,0.10885835464838518,0.6316371771464128
ft_stable,1,30,0.7363030076026916,0.6276833631484794,0.146756879727205,0.6423590511211998
ft_stable,1,31,0.753750491142273,0.6323792486583184,0.15841412745767125,0.6482206614040855
ft_stable,1,32,0.7142359435558319,0.6370751341681574,0.1450723456702552,0.6515823687351829
ft_stable,1,33,0.7186639606952667,0.6406529516994633,0.198916659190364,0.6605446176184997
ft_stable,1,34,0.7068396270275116,0.6417710196779964,0.16973725690044972,0.6587447453680414
ft_stable,1,35,0.7037283182144165,0.6426654740608229,0.18079119175889224,0.6607445932367121
ft_stable,1,36,0.7310549199581147,0.6480322003577818,0.16483037304560771,0.6645152376623426
ft_stable,1,37,0.6855924546718597,0.6529516994633274,0.1831538364086972,0.6712670831041971
ft_stable,1,38,0.7087163150310516,0.6583184257602862,0.16100775409997384,0.6744192011702836
ft_stable,1,39,0.7033289074897766,0.6618962432915921,0.2274685455427617,0.6846430978458683
ft_stable,1,40,0.6873889923095703,0.6686046511627908,0.2212353271471392,0.6907281838775047
ft_stable,1,41,0.7096721112728119,0.6784436493738819,0.20731463154557941,0.6991751125284399
ft_stable,1,42,0.6636825919151306,0.686046511627907,0.28980060481038683,0.7150265721089457
ft_stable,1,43,0.6523491978645325,0.6925313059033991,0.31306096108808085,0.7238374020122071
ft_stable,1,44,0.6400409549474716,0.6976744186046512,0.30596914039066725,0.7282713326437179
ft_stable,1,45,0.6419279456138611,0.7039355992844365,0.34225928114719933,0.7381615273991564
ft_stable,1,46,0.6288438200950622,0.7068425760286225,0.34225928114719933,0.7410685041433425
ft_stable,1,47,0.6141208350658417,0.7063953488372093,0.3576241301260981,0.7421577618498192
ft_stable,1,48,0.647291648387909,0.7075134168157424,0.34225928114719933,0.7417393449304623
ft_stable,1,49,0.6013944685459137,0.7166815742397138,0.3576241301260981,0.7524439872523236
ft_stable,1,50,0.6397371292114258,0.7180232558139534,0.39203404858914875,0.7572266606728684
ft_stable,1,51,0.6282775580883027,0.7238372093023256,0.3717611799822598,0.7610133273005516
ft_stable,1,52,0.6112509727478027,0.7292039355992843,0.34606134646866166,0.7638100702461504
ft_stable,1,53,0.631374740600586,0.717128801431127,0.4073738032661187,0.7578661817577389
ft_stable,1,54,0.6518863260746002,0.7325581395348838,0.35065779009111353,0.7676239185439951
ft_stable,1,55,0.6258345484733582,0.7473166368515206,0.34225928114719933,0.7815425649662405
ft_stable,1,56,0.632975035905838,0.7515652951699463,0.32155703483945214,0.7837209986538916
ft_stable,1,57,0.5873675346374512,0.7540250447227191,0.42537833588826396,0.7965628783115455
ft_stable,1,58,0.5687653571367264,0.7578264758497317,0.37229854775548654,0.7950563306252804
ft_stable,1,59,0.623787134885788,0.7493291592128801,0.37356129010090716,0.7866852882229708
ft_stable,1,60,0.5781883656978607,0.7531305903398927,0.3427346159853616,0.7874040519384289
ft_stable,1,61,0.5718016535043716,0.755813953488372,0.3717611799822598,0.792990071486598
ft_stable,1,62,0.5491499304771423,0.759391771019678,0.3717611799822598,0.796567889017904
ft_stable,1,63,0.5509312063455581,0.7584973166368516,0.3717611799822598,0.7956734346350776
ft_stable,1,64,0.5994590491056442,0.7580500894454383,0.3565700454244688,0.7937070939878852
ft_stable,1,65,0.5299881666898727,0.7790697674418605,0.3754472271914132,0.8166144901610018
ft_stable,1,66,0.546046394109726,0.7685599284436494,0.39520150477122784,0.8080800789207722
ft_stable,1,67,0.5568582445383072,0.7741502683363147,0.4132621627578205,0.8154764846120968
ft_stable,1,68,0.5708729773759842,0.7719141323792487,0.3796617546132411,0.8098803078405727
ft_stable,1,69,0.5457133769989013,0.784660107334526,0.4537093511006516,0.8300310424445911
ft_stable,1,70,0.5355695247650146,0.7766100178890877,0.39203404858914875,0.8158134227480025
ft_stable,1,71,0.5105224967002868,0.7813059033989267,0.3754472271914132,0.818850626118068
ft_stable,1,72,0.5398084789514541,0.7737030411449015,0.340492787514857,0.8077523198963872
ft_stable,1,73,0.5459529012441635,0.7884615384615384,0.42989971428794455,0.8314515098903329
ft_stable,1,74,0.5281687080860138,0.7754919499105546,0.39012434373904115,0.8145043842844587
ft_stable,1,75,0.5204502075910569,0.7895796064400714,0.4537093511006516,0.8349505415501366
ft_stable,1,76,0.522847467660904,0.7871198568872988,0.43360953904247507,0.8304808107915463
ft_stable,1,77,0.5414051741361618,0.7967352415026834,0.4539628727145206,0.8421315287741354
ft_stable,1,78,0.5082378804683685,0.7936046511627907,0.4132621627578205,0.8349308674385727
ft_stable,1,79,0.5063709586858749,0.7933810375670841,0.3851141371120986,0.8318924512782939
ft_stable,1,80,0.4827463895082474,0.7933810375670841,0.46904790518634665,0.8402858280857188
