config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_06,4,1,0.7903501093387604,0.5684807256235828,0.1308559806475534,0.581566323688338
ft_06,4,2,0.7838960886001587,0.5589569160997733,0.055708601453115555,0.5645277762450849
ft_06,4,3,0.7720429122447967,0.573469387755102,0.015214515486254614,0.5749908393037275
ft_06,4,4,0.7905148208141327,0.572108843537415,0.015214515486254614,0.5736302950860405
ft_06,4,5,0.7576463222503662,0.5816326530612246,-0.07071067811865475,0.5745615852493591
ft_06,4,6,0.7755760133266449,0.5829931972789115,-0.07071067811865475,0.575922129467046
ft_06,4,7,0.7534447193145752,0.5834467120181406,-0.0065624935913179815,0.5827904626590088
ft_06,4,8,0.7210204243659973,0.5868480725623583,-0.08534736470372419,0.5783133360919859
ft_06,4,9,0.7804445028305054,0.5877551020408164,0.08162840346320702,0.5959179423871371
ft_06,4,10,0.763220465183258,0.581859410430839,0.005820252464746485,0.5824414356773137
ft_06,4,11,0.7328761875629425,0.5811791383219955,0.035533452725935076,0.5847324835945891
ft_06,4,12,0.7302126288414001,0.5829931972789115,0.060030022518766414,0.5889961995307882
ft_06,4,13,0.6952472001314163,0.5870748299319727,0.04656201971797188,0.5917310319037699
ft_06,4,14,0.7146535217761993,0.590702947845805,0.02702900146009589,0.5934058479918146
ft_06,4,15,0.7176934540271759,0.5947845804988662,0.0950475356547135,0.6042893340643375
ft_06,4,16,0.6906295090913772,0.6,0.053376051268362375,0.6053376051268362
ft_06,4,17,0.7237033128738404,0.609297052154195,0.11032729620162277,0.6203297817743574
ft_06,4,18,0.6935497999191285,0.6165532879818594,0.07669649888473705,0.6242229378703331
ft_06,4,19,0.708059948682785,0.6208616780045352,0.12294827802684934,0.6331565058072202
ft_06,4,20,0.7028897523880004,0.6256235827664399,0.12889338018536373,0.6385129207849763
ft_06,4,21,0.7003504633903503,0.6317460317460317,0.12403473458920847,0.6441495052049526
ft_06,4,22,0.6877171874046326,0.6412698412698412,0.17839140963663286,0.6591089822335044
ft_06,4,23,0.7121373951435089,0.6428571428571428,0.13644345051306664,0.6565014879084494
ft_06,4,24,0.7165948152542114,0.6501133786848072,0.1567858991804371,0.665791968602851
ft_06,4,25,0.6727649688720703,0.6609977324263039,0.12096560519214627,0.6730942929455185
ft_06,4,26,0.6926210761070252,0.664172335600907,0.15366129509994902,0.679538465110902
ft_06,4,27,0.7070996642112732,0.6723356009070295,0.24444444444444444,0.696780045351474
ft_06,4,28,0.7124058425426483,0.6725623582766441,0.11805991838848995,0.6843683501154931
ft_06,4,29,0.6504964321851731,0.6909297052154195,0.14798801467918876,0.7057285066833384
ft_06,4,30,0.6515536367893219,0.6841269841269841,0.12777531299998798,0.696904515426983
ft_06,4,31,0.6884034097194671,0.6877551020408162,0.25027085598409887,0.7127821876392262
ft_06,4,32,0.6696161448955535,0.6877551020408162,0.17660431427533918,0.7054155334683502
ft_06,4,33,0.6558563232421875,0.7024943310657598,0.19507511025893062,0.7220018420916529
ft_06,4,34,0.7036373764276505,0.7056689342403627,0.18871269363664805,0.7245402036040275
ft_06,4,35,0.6347187221050262,0.7117913832199546,0.2412090756622109,0.7359122907861757
ft_06,4,36,0.6711965501308441,0.7138321995464851,0.2333800140046683,0.737170200946952
ft_06,4,37,0.6482545793056488,0.716780045351474,0.26019053603897235,0.7427990989553712
ft_06,4,38,0.6352513372898102,0.7283446712018141,0.300583414914177,0.7584030126932318
ft_06,4,39,0.6063849180936813,0.7349206349206349,0.31002661958994576,0.7659232968796295
ft_06,4,40,0.6491085946559906,0.7351473922902494,0.31159537786516306,0.7663069300767656
ft_06,4,41,0.6768613964319229,0.7634920634920636,0.3550109672745983,0.7989931602195234
ft_06,4,42,0.5999943852424622,0.7811791383219955,0.3967460238079361,0.820853740702789
ft_06,4,43,0.6088916242122651,0.7773242630385487,0.35346141007644566,0.8126704040461933
ft_06,4,44,0.5838613227009773,0.7852607709750568,0.27608055426078976,0.8128688264011358
ft_06,4,45,0.5968564808368683,0.7850340136054421,0.40511436293819986,0.8255454498992622
ft_06,4,46,0.5492875933647156,0.8061224489795918,0.3382765488796594,0.8399501038675578
ft_06,4,47,0.5911923050880432,0.8235827664399094,0.4260064336151292,0.8661834098014223
ft_06,4,48,0.552605140209198,0.8428571428571429,0.519729221857197,0.8948300650428626
ft_06,4,49,0.56856729388237,0.8401360544217688,0.4856618642571827,0.8887022408474871
ft_06,4,50,0.5544983834028244,0.8378684807256236,0.4045115939372191,0.8783196401193455
ft_06,4,51,0.599509471654892,0.8489795918367348,0.519729221857197,0.9009525140224545
ft_06,4,52,0.526916429400444,0.8496598639455781,0.5006384130675758,0.8997237052523357
ft_06,4,53,0.4992757260799408,0.8448979591836735,0.4453341795242481,0.8894313771360983
ft_06,4,54,0.5250077933073044,0.8503401360544217,0.5149717151580544,0.9018373075702272
ft_06,4,55,0.5213471859693527,0.8562358276643991,0.4994842701051498,0.906184254674914
ft_06,4,56,0.4706965237855911,0.854421768707483,0.4973030435677125,0.9041520730642543
ft_06,4,57,0.5390942752361297,0.856235827664399,0.4947656296898968,0.9057123906333887
ft_06,4,58,0.49912622570991516,0.8578231292517007,0.4868644955601476,0.9065095788077154
ft_06,4,59,0.4894508749246597,0.8625850340136054,0.5333333333333333,0.9159183673469388
ft_06,4,60,0.4645493194460869,0.8587301587301588,0.5027795083757424,0.909008109567733
ft_06,4,61,0.47006341218948366,0.8594104308390021,0.4584493782284524,0.9052553686618474
ft_06,4,62,0.5021116465330124,0.8659863945578231,0.5268713865298866,0.9186735332108118
