config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_05,4,1,0.850783395767212,0.4054421768707483,0.0,0.4054421768707483
ft_05,4,2,0.7868968367576599,0.4272108843537415,0.0,0.4272108843537415
ft_05,4,3,0.7944993138313293,0.44693877551020406,0.1308559806475534,0.4600243735749594
ft_05,4,4,0.7763118624687195,0.46031746031746035,0.015214515486254614,0.46183891186608583
ft_05,4,5,0.7725416660308838,0.46938775510204084,0.015214515486254614,0.4709092066506663
ft_05,4,6,0.7745374083518982,0.47641723356009064,0.015214515486254614,0.4779386851087161
ft_05,4,7,0.7732877492904663,0.4752834467120181,0.015214515486254614,0.4768048982606436
ft_05,4,8,0.7619091033935547,0.4802721088435374,-0.013222147133698627,0.47894989413016753
ft_05,4,9,0.7680841684341431,0.4836734693877551,-0.0356034497458156,0.4801131244131735
ft_05,4,10,0.753120732307434,0.4931972789115646,0.0474152026131801,0.49793879917288264
ft_05,4,11,0.7567089676856995,0.499546485260771,0.06834861261734088,0.5063813465225051
ft_05,4,12,0.7542293310165405,0.5031746031746032,0.08642416214502247,0.5118170193891054
ft_05,4,13,0.7561771512031555,0.5072562358276644,0.08642416214502247,0.5158986520421667
ft_05,4,14,0.7458804845809937,0.510657596371882,0.04656201971797188,0.5153137983436792
ft_05,4,15,0.7427245855331421,0.5167800453514739,0.034355900058832094,0.5202156353573572
ft_05,4,16,0.7508343696594239,0.5233560090702949,0.08531241668713375,0.5318872507390082
ft_05,4,17,0.7397097110748291,0.5317460317460316,0.06486960350423013,0.5382329920964547
ft_05,4,18,0.7390426397323608,0.5378684807256235,0.053376051268362375,0.5432060858524598
ft_05,4,19,0.7391166090965271,0.5428571428571429,0.053376051268362375,0.5481947479839792
ft_05,4,20,0.7322862148284912,0.5505668934240362,0.05,0.5555668934240362
ft_05,4,21,0.7375012874603272,0.5582766439909297,0.07910089866162553,0.5661867338570923
ft_05,4,22,0.7273317098617553,0.5696145124716553,0.09280323373346189,0.5788948358450015
ft_05,4,23,0.7265909671783447,0.5811791383219954,0.06201736729460423,0.5873808750514559
ft_05,4,24,0.7278181433677673,0.5950113378684807,0.09073928715621604,0.6040852665841023
ft_05,4,25,0.7164715170860291,0.6056689342403628,0.10606601717798213,0.6162755359581611
ft_05,4,26,0.7149947166442872,0.6131519274376417,0.08888888888888889,0.6220408163265305
ft_05,4,27,0.7166114449501038,0.6233560090702949,0.09073928715621604,0.6324299377859165
ft_05,4,28,0.7068189024925232,0.636734693877551,0.11734082997836008,0.648468776875387
ft_05,4,29,0.7132403492927551,0.6412698412698413,0.11451966686277365,0.6527218079561187
ft_05,4,30,0.7031281352043152,0.645578231292517,0.13155870289605437,0.6587341015821224
ft_05,4,31,0.6797737121582031,0.6600907029478458,0.11451966686277365,0.6715426696341231
ft_05,4,32,0.6937971949577332,0.6793650793650794,0.17723725194851356,0.6970888045599307
ft_05,4,33,0.6772579312324524,0.6879818594104309,0.18876568300866622,0.7068584277112975
ft_05,4,34,0.661908495426178,0.6968253968253969,0.20555555555555555,0.7173809523809525
ft_05,4,35,0.6658614873886108,0.7122448979591836,0.211282442244434,0.7333731421836269
ft_05,4,36,0.6788951635360718,0.7403628117913832,0.2162320116807671,0.7619860129594599
ft_05,4,37,0.6708000779151917,0.7514739229024943,0.2162320116807671,0.773097124070571
ft_05,4,38,0.665583336353302,0.761904761904762,0.24748737341529164,0.7866534992462911
ft_05,4,39,0.6571823716163635,0.7657596371882087,0.19899748742132398,0.7856593859303411
ft_05,4,40,0.6740894675254822,0.7698412698412698,0.24019223070763068,0.7938604929120329
ft_05,4,41,0.6419792413711548,0.7730158730158729,0.3238567238302973,0.8054015453989026
ft_05,4,42,0.6402777194976806,0.7757369614512473,0.22501363524213547,0.7982383249754608
ft_05,4,43,0.6437647581100464,0.7705215419501134,0.3362055740676945,0.8041420993568829
ft_05,4,44,0.6390205502510071,0.7798185941043084,0.24444444444444444,0.8042630385487529
ft_05,4,45,0.6194385290145874,0.7897959183673469,0.282842712474619,0.8180801896148088
ft_05,4,46,0.6081924080848694,0.8020408163265306,0.27755546659548436,0.829796362986079
ft_05,4,47,0.6048353672027588,0.8034013605442176,0.3488617069617398,0.8382875312403916
ft_05,4,48,0.6027712225914001,0.809297052154195,0.3149290838726275,0.8407899605414577
ft_05,4,49,0.5969340682029725,0.8095238095238095,0.3488617069617398,0.8444099802199835
ft_05,4,50,0.6003493547439576,0.81859410430839,0.38474188203193277,0.8570682925115832
ft_05,4,51,0.5934664726257324,0.8158730158730159,0.36759441985730407,0.8526324578587463
ft_05,4,52,0.5888548135757447,0.8283446712018141,0.4100554286257585,0.86935021406439
ft_05,4,53,0.5898971080780029,0.8197278911564625,0.38348249442368526,0.8580761405988311
ft_05,4,54,0.5858800649642945,0.8165532879818594,0.3374971676229356,0.850303004744153
ft_05,4,55,0.5833018541336059,0.8260770975056689,0.43051058815764,0.8691281563214329
ft_05,4,56,0.5807467579841614,0.8174603174603174,0.424822146561535,0.859942532116471
ft_05,4,57,0.5654890298843384,0.8253968253968255,0.4303314829119352,0.868429973688019
ft_05,4,58,0.5479144394397736,0.8253968253968255,0.47049091609473137,0.8724459170062986
ft_05,4,59,0.5674109697341919,0.8294784580498866,0.4745149878393838,0.876929956833825
ft_05,4,60,0.5578170239925384,0.8242630385487528,0.4359135448190398,0.8678543930306568
ft_05,4,61,0.5813635468482972,0.8299319727891157,0.4303314829119352,0.8729651210803092
ft_05,4,62,0.5684840679168701,0.8253968253968254,0.41720774361824664,0.86711759975865
ft_05,4,63,0.5500752806663514,0.8244897959183674,0.3950928506765691,0.8639990809860243
ft_05,4,64,0.5315110504627227,0.8247165532879819,0.377742146248953,0.8624907679128772
ft_05,4,65,0.5391825437545776,0.8356009070294784,0.4387526686147377,0.8794761738909522
ft_05,4,66,0.5176445305347442,0.8396825396825397,0.4596194077712559,0.8856444804596653
ft_05,4,67,0.5148145079612731,0.8356009070294784,0.38348249442368526,0.8739491564718469
ft_05,4,68,0.5280966281890869,0.8369614512471655,0.4745149878393838,0.8844129500311039
ft_05,4,69,0.5412226140499115,0.8321995464852608,0.4345801371717848,0.8756575602024393
ft_05,4,70,0.5348853230476379,0.8383219954648525,0.4517681796994742,0.8834988134348
ft_05,4,71,0.5354616940021515,0.8326530612244898,0.4382023238137204,0.8764732936058618
ft_05,4,72,0.5342179298400879,0.8385487528344672,0.45226701686664544,0.8837754545211317
ft_05,4,73,0.4889011323451996,0.8378684807256237,0.4382023238137204,0.8816887131069957
ft_05,4,74,0.49513906240463257,0.8460317460317459,0.45226701686664544,0.8912584477184105
ft_05,4,75,0.5125868380069732,0.8448979591836735,0.4086714530958376,0.8857651044932573
ft_05,4,76,0.496202152967453,0.8526077097505669,0.4737129162992325,0.8999790013804901
ft_05,4,77,0.4944852352142334,0.8476190476190476,0.3967460238079361,0.8872936499998412
ft_05,4,78,0.4584765911102295,0.85578231292517,0.45397969225022583,0.9011802821501926
ft_05,4,79,0.46833083033561707,0.8501133786848073,0.4086714530958376,0.8909805239943911
ft_05,4,80,0.46149442791938783,0.8510204081632653,0.40304024209958467,0.8913244323732238
