config,fold,epoch,train_loss,val_auc,val_mcc,val_score
ft_04,3,1,0.8152215838432312,0.4836734693877551,0.0,0.4836734693877551
ft_04,3,2,0.7724172234535217,0.4485260770975057,0.0,0.4485260770975057
ft_04,3,3,0.78785240650177,0.508390022675737,0.0,0.508390022675737
ft_04,3,4,0.7771823525428772,0.5238095238095238,0.0,0.5238095238095238
ft_04,3,5,0.7802143216133117,0.5299319727891156,0.2282177322938192,0.5527537460184976
ft_04,3,6,0.7727118492126465,0.5321995464852608,0.25005909467048615,0.5572054559523094
ft_04,3,7,0.7699100136756897,0.5349206349206349,0.25005909467048615,0.5599265443876835
ft_04,3,8,0.7708541989326477,0.5346938775510204,0.25005909467048615,0.559699787018069
ft_04,3,9,0.757141363620758,0.5326530612244897,0.21213203435596426,0.5538662646600861
ft_04,3,10,0.7526078343391418,0.5324263038548753,0.18017776993008439,0.5504440808478838
ft_04,3,11,0.7440021634101868,0.535827664399093,0.22074860480660838,0.5579025248797539
ft_04,3,12,0.7492954850196838,0.5378684807256235,0.19641855032959651,0.5575103357585832
ft_04,3,13,0.7445573687553406,0.5369614512471655,0.13502712035855327,0.5504641632830208
ft_04,3,14,0.7468432307243347,0.5435374149659864,0.13502712035855327,0.5570401270018417
ft_04,3,15,0.7427537918090821,0.5498866213151927,0.20519567041703082,0.5704061883568958
ft_04,3,16,0.7357974886894226,0.5564625850340136,0.19507511025893062,0.5759700960599067
ft_04,3,17,0.7369872689247131,0.5609977324263038,0.13502712035855327,0.5745004444621591
ft_04,3,18,0.7411630153656006,0.5678004535147393,0.19507511025893062,0.5873079645406324
ft_04,3,19,0.7383273959159851,0.5723356009070296,0.2581988897471611,0.5981554898817457
ft_04,3,20,0.7458109855651855,0.5764172335600907,0.2581988897471611,0.6022371225348068
ft_04,3,21,0.7495518088340759,0.5795918367346938,0.19507511025893062,0.5990993477605869
ft_04,3,22,0.7374763131141663,0.5852607709750568,0.27608055426078976,0.6128688264011358
ft_04,3,23,0.7291659712791443,0.5918367346938775,0.27608055426078976,0.6194447901199566
ft_04,3,24,0.7287606954574585,0.5968253968253968,0.22312478210481138,0.6191378750358779
ft_04,3,25,0.7301891446113586,0.6024943310657596,0.19507511025893062,0.6220018420916527
ft_04,3,26,0.725057590007782,0.609750566893424,0.29101262323732424,0.6388518292171564
ft_04,3,27,0.7343783140182495,0.6133786848072562,0.23215864790111868,0.636594549597368
