epoch,train_loss,val_loss,val_auc,val_mcc
0,7.006512040677278,5.868650476137797,0.6907662947739284,0.33497490186270934
1,5.835019640300585,4.78610094388326,0.7618907809747504,0.4351457801137373
2,5.819189662518709,4.162045439084371,0.7931591309453905,0.4525182283970261
3,5.322560175605442,4.08072566986084,0.8199500880798591,0.4506331477493776
4,5.256484829861185,4.088312188784282,0.8392542571931886,0.5349906710400912
5,4.9845552029817,3.4262986977895102,0.8421902524955961,0.48599002399287566
6,5.347849078800367,3.87014110883077,0.8507046388725777,0.45014363739561264
7,4.424410177313763,4.514333724975586,0.7955813270698767,0.5448076434274418
8,4.8325900616853135,3.52774449189504,0.7864797416324134,0.476475755621245
9,4.452511134354965,4.028657337029775,0.8327950675278919,0.5811336266540025
10,4.046264181966367,2.878637353579203,0.8443922489724016,0.5013283415978759
11,3.743355481520943,3.698611299196879,0.8286112742219612,0.5013283415978759
12,4.03773451888043,2.7224934101104736,0.820684086905461,0.5542034067563689
13,3.7668583393096924,3.507531921068827,0.828904873752202,0.445057257132513
14,4.063707071801891,2.8195354541142783,0.8432178508514385,0.5544234422772356
15,3.3608423212300176,2.6845911145210266,0.8424838520258368,0.495603611067392
16,3.334117811659108,3.369718074798584,0.8559160305343512,0.5405154956921041
17,3.7771076534105386,3.249328851699829,0.8637698179682913,0.5189636053318493
18,3.8194167303002398,2.452295700709025,0.8374192601291838,0.5381462318863266
19,3.6897328781045,2.771735747655233,0.8657516147974164,0.5754559299953869
20,3.3459118345509404,2.4707532127698264,0.8730916030534351,0.5542296365585487
21,2.9690088033676147,3.6037997603416443,0.8500440399295361,0.47023587840741193
22,3.265834347061489,1.9201376835505168,0.8662654139753376,0.5428813083637409
23,2.851651756659798,1.9850749770800273,0.8467410452143276,0.5360731283530452
24,2.8251682830893476,2.0808340509732566,0.8765413975337639,0.5970346447445684
25,2.7485724635746167,2.5211922327677407,0.8348502642395772,0.6069499237753979
26,2.9227478866991787,2.279436151186625,0.8391074574280681,0.5729729222496235
27,3.077936607858409,2.135638952255249,0.8424838520258366,0.5094566886488926
28,2.829022739244544,2.793403963247935,0.830886670581327,0.5576829771921813
29,2.998930697855742,2.199090301990509,0.8419700528479155,0.5018401357539217
30,2.7441473059032275,2.8228159745534263,0.8567234292425132,0.5217746582009511
31,3.2835433534953906,1.716287652651469,0.8671462125660598,0.5326316049655839
32,2.6570835683656777,2.520352323849996,0.837052260716383,0.42330596834508805
33,3.031991880872975,1.7757524649302165,0.845713446858485,0.5096837419424104
34,2.9168863348338916,2.1838163336118064,0.8700822078684673,0.56872354930064
35,2.615460649780605,1.8630689183870952,0.8526864357017029,0.527199370342859
36,2.4649882938550864,1.9047355552514393,0.8225190839694656,0.5608129427733896
37,2.862432360649109,1.9218252102533977,0.82031708749266,0.40508040107586085
38,2.642509875090226,1.4724686940511067,0.8539342337052261,0.588356895679329
39,2.3401719539061836,1.788347880045573,0.8733118027011157,0.5428813083637409
40,2.47540487413821,1.8270321786403656,0.8598062243100411,0.6049182005391538
41,2.255663768104885,1.4689105451107025,0.8625954198473282,0.5360731283530452
42,2.0785328357116035,1.2548045913378398,0.8743394010569583,0.5807150955388926
43,2.2472578027974004,1.5024220148722331,0.8705226071638286,0.517771977227822
44,2.315401367519213,2.7931957443555198,0.8619348209042865,0.4022835580392297
45,2.1642648137134053,1.7250855664412181,0.8489430416911333,0.4587774027004966
46,2.0794750244721123,1.546148916085561,0.8647974163241339,0.5098322976790169
47,2.130058361136395,1.5390311082204182,0.873458602466236,0.5098322976790169
48,2.178042639856753,1.3574549456437428,0.8655314151497356,0.5603629189439372
49,2.098110370014025,1.6340984404087067,0.8589254257193188,0.48599002399287566
