epoch,train_loss,val_loss,val_auc
0,0.9739105183145275,0.8308858672777811,0.7320754716981133
1,0.7709309044091598,0.8036326815684637,0.8084179970972424
2,0.7018774229547252,0.6938347071409225,0.8377358490566038
3,0.6439362129439479,0.6596843947966894,0.8452830188679245
4,0.5975964095281519,0.6450678507486979,0.8566037735849057
5,0.5926345742267111,0.688165525595347,0.8606676342525399
6,0.560610118119613,0.6233018934726715,0.8660377358490566
7,0.5482203079306561,0.6983601724108061,0.8651669085631349
8,0.5249496309653573,0.6492927273114523,0.8661828737300435
9,0.5412587251352228,0.6905681292215983,0.869811320754717
10,0.5256774386633998,0.64715443054835,0.8642960812772134
11,0.5139898126539977,0.6631523470083872,0.8625544267053701
12,0.47922428600166156,0.6881793687740961,0.860522496371553
13,0.47493044902449066,0.8127744446198145,0.8545718432510885
14,0.47578686475753784,0.6742210437854131,0.858200290275762
15,0.48294717980467755,0.6926832298437754,0.8663280116110305
16,0.4260696768760681,0.7231355458498001,0.8796806966618287
17,0.4274748797002046,0.7492332210143408,0.862844702467344
18,0.4434979655172514,0.7131875356038412,0.8612481857764877
19,0.4224144246267236,0.75994240740935,0.8718432510885341
20,0.4289688228265099,0.6789987037579218,0.8660377358490566
21,0.4071170324864595,0.678300698598226,0.8804063860667635
22,0.3906993004290954,0.7120263824860255,0.8714078374455733
23,0.36031170513318933,0.7253072112798691,0.8779390420899854
24,0.3547538091307101,0.8146076103051504,0.8783744557329463
25,0.37882418217866315,0.7605694085359573,0.874455732946299
26,0.37601275936416956,0.7180870970090231,0.8716981132075472
27,0.3507223537434702,0.7801733861366907,0.8786647314949201
28,0.37677416594132135,0.7360252688328425,0.8712626995645864
29,0.28857775032520294,0.8092593674858412,0.8683599419448477
30,0.31105847915877466,0.7632296805580457,0.8699564586357039
31,0.2931023583464,0.8421409750978152,0.8785195936139333
32,0.27684730874455493,0.8289088855187098,0.86966618287373
33,0.28238042282021564,0.8434643472234408,0.8690856313497822
34,0.2893861622914024,0.8441964549322923,0.8820029027576197
35,0.2867291155068771,0.8606394156813622,0.8740203193033382
36,0.27035623254335445,0.8755770350495974,0.8793904208998549
37,0.2749246974354205,0.8714207882682482,0.8731494920174165
38,0.2696290761232376,0.9183658162752787,0.8772133526850509
39,0.2498622280747994,0.8445416589577993,0.8683599419448477
40,0.2502232423943022,0.9823742732405663,0.8757619738751814
41,0.2612784106446349,0.9338332762320837,0.865312046444122
42,0.229981183681799,1.0049562950929005,0.865312046444122
43,0.24893459224182626,0.9970076978206635,0.8596516690856313
44,0.2232788028600423,1.001676340897878,0.8656023222060958
45,0.22200115235603374,1.0463939607143402,0.8685050798258345
46,0.22266879758757094,1.0572889397541683,0.8676342525399129
47,0.21585994149031845,1.0492656926314037,0.8663280116110306
48,0.2350393159557944,1.0828869144121807,0.8689404934687954
49,0.2039661507891572,1.0394606043895085,0.8664731494920174
50,0.20798853477058205,1.0736692647139232,0.8682148040638606
51,0.22597008457650308,1.0312417447566986,0.8689404934687954
52,0.2058679244440535,1.0239032780130704,0.8683599419448476
53,0.2106872968699621,1.0642528136571248,0.869811320754717
54,0.187261954759774,1.0697474777698517,0.8696661828737301
55,0.18456989494354828,1.0995273093382518,0.874455732946299
56,0.18735059917620991,1.1122355510791142,0.8743105950653121
57,0.1874849990658138,1.120752975344658,0.8747460087082728
58,0.18869363694735194,1.10300679008166,0.874165457184325
59,0.22836909637503003,1.07270743449529,0.8743105950653121
