epoch,train_loss,val_loss,val_auc
0,1.0590752466865208,0.7766134490569433,0.8225190839694656
1,0.8132457784984423,0.7447287887334824,0.8463006459189666
2,0.7106458207835322,0.7468438123663267,0.8461538461538461
3,0.6895313224066859,0.700429971019427,0.85936582501468
4,0.6443997893644415,0.7413988175491492,0.8639166177334117
5,0.6268297764270202,0.7355731924374899,0.8552554315913095
6,0.5878735093966775,0.8108776609102885,0.8708162066940692
7,0.6076341971107151,0.7845146954059601,0.8759541984732824
8,0.604244791943094,0.770342064400514,0.8680270111567822
9,0.5570489181124646,0.8077511812249819,0.8600998238402819
10,0.5363466260225876,0.7365728418032328,0.8721374045801527
11,0.5214574544326119,0.8885282824436823,0.8721374045801527
12,0.5212791341802349,0.8019669391214848,0.8652378156194951
13,0.5299346440512201,0.7248699888586998,0.868761009982384
14,0.49549053544583527,0.7986840307712555,0.874192601291838
15,0.4824301691158958,0.781412107249101,0.8630358191426895
16,0.47102266809214716,0.7989688143134117,0.8600998238402819
17,0.452554345778797,0.8094444448749224,0.8661186142102173
18,0.42535468093726947,0.8603183155258497,0.8639166177334116
19,0.43863755950461264,0.8591599985957146,0.8689078097475045
20,0.4349350747854813,0.8568164482712746,0.8590722254844393
21,0.4391389012984607,0.8601507867376009,0.8608338226658837
22,0.39678009955779364,0.8585276752710342,0.8636230182031709
23,0.40331922665886255,0.8877712612350782,0.8678802113916618
24,0.40819250565508136,0.9256528181334337,0.8611274221961246
25,0.3635249118442121,0.8859909897049268,0.8697886083382267
26,0.3705675634353057,0.9184909835457802,0.8584850264239579
27,0.3899443188439245,0.9180903807282448,0.8598062243100412
28,0.3647942160782607,0.9616625333825747,0.8581914268937169
29,0.36411506553059036,0.9390647287170092,0.8618614210217264
30,0.3996867793409721,0.9550056184331576,0.8620082207868468
31,0.3520053676936937,0.9525414978464445,0.860540223135643
32,0.34699707802223123,0.9708416511615118,0.85936582501468
