epoch,train_loss,val_loss
0,0.8576679663224653,0.7184011042118073
1,0.6689688888463107,0.8945136864980062
2,0.6184130383260322,0.7513254582881927
3,0.5536303177024379,0.7033574432134628
4,0.5347592478448694,0.7084367871284485
5,0.5103866336020556,0.7541790356238683
6,0.49372275399439264,0.6941435684760412
7,0.46567367243044305,0.696363960703214
8,0.462096844432932,0.7368446861704191
9,0.4392040986003298,0.7396229654550552
10,0.401323374022137,0.751788983742396
11,0.37185594394351495,0.7959559261798859
12,0.36623054923433246,0.8099551995595297
13,0.34588160704482684,0.829536092778047
14,0.32694654798868933,0.7684035350879034
15,0.31398631000157556,0.8707758585611979
16,0.29687271786458563,0.974696139494578
17,0.31213579959038534,0.9963566462198893
18,0.27637547175541066,0.9550019900004069
19,0.29400518852652924,0.9628942981362343
20,0.24661915066341558,1.0640801588694255
21,0.2570061180176157,1.133445272843043
22,0.21230442889712073,1.2390444874763489
23,0.22539831246390488,1.3993584513664246
24,0.22060255187027383,1.2296971331040065
25,0.18929269085779335,1.1816617945830028
26,0.18360605147300343,1.618005375067393
27,0.2072485579234181,1.4674321711063385
28,0.16610501441314365,1.4354761342207591
29,0.1488721060820601,1.5942230522632599
30,0.1726113361955592,1.5598322749137878
31,0.12548530479949532,1.6409911811351776
