epoch,train_loss,val_loss,val_auc,val_mcc
0,12.157507803129112,6.476654052734375,0.7988388969521045,0.4314545724419884
1,8.274077477662459,5.383586128552754,0.806966618287373,0.44970907683977523
2,6.874743264654408,4.762956301371257,0.8274310595065313,0.457343021126423
3,5.8982914738033125,4.422356327374776,0.8345428156748911,0.4755932142432106
4,5.571921607722407,3.4952574968338013,0.8300435413642961,0.5137892224441385
5,5.412436246871948,3.537205378214518,0.8356313497822933,0.4972090722351542
6,4.8416783809661865,3.7598749796549478,0.8339622641509433,0.5148262932368061
7,4.860667249430781,3.2585853934288025,0.8566037735849058,0.5150508764443612
8,5.51153536464857,3.7380138635635376,0.8563860667634252,0.48722224522329477
9,5.350609758625859,3.289690613746643,0.8891146589259796,0.6062088725213703
10,5.021311241647472,4.3424988985061646,0.8526850507982583,0.47099119553933116
11,5.014919944431471,2.711600104967753,0.8762699564586357,0.6023086932577639
12,4.222280025482178,2.4905734062194824,0.905878084179971,0.6243361999126592
13,4.07477819401285,2.2941189209620156,0.9007256894049347,0.5632774177738776
14,4.339054283888443,2.7237693270047507,0.8563134978229319,0.5311782058576927
15,3.986155012379522,1.8689074317614238,0.921044992743106,0.7088973747883931
16,3.776249807813893,2.966195742289225,0.8369375907111756,0.597309304067106
17,3.6440160792806875,2.697167177995046,0.8492743105950653,0.5549172921934068
18,3.542029919831649,2.86043651898702,0.8632801161103049,0.4739639430530611
19,3.588401302047398,2.285877227783203,0.8802612481857766,0.5708455276435598
20,3.749674651933753,2.7980408867200217,0.8461538461538461,0.5432764010558089
21,3.52945994294208,2.0234418511390686,0.9035558780841799,0.5721393003071924
22,3.3815685510635376,2.271395226319631,0.8648766328011611,0.5536573691242075
23,3.3131867232530015,1.8160658081372578,0.8906386066763425,0.5623678453919558
24,3.0950546420138814,1.9319781859715779,0.8808417997097243,0.6434854303113927
25,3.180843519127887,1.7739531795183818,0.8744557329462991,0.6547169811320754
26,2.8368376389793726,1.4167592128117878,0.8925979680696662,0.6062439863917356
27,2.9913935453995415,1.5200146834055583,0.8981132075471698,0.6218680598725868
28,2.9392589848974477,1.5755451321601868,0.9101596516690857,0.6996020263843434
29,2.8982763497725776,1.512690544128418,0.8926705370101596,0.6150819832518094
30,2.6105337453925093,1.9287043412526448,0.8681422351233672,0.5591027585975287
31,2.730669415515402,1.5464995801448822,0.9022496371552976,0.6271437125202363
32,2.865761109020399,1.3577920496463776,0.8872278664731494,0.5633665637081919
33,2.7187279773795088,1.8567820092042286,0.871843251088534,0.6062439863917356
34,2.4072074164514956,1.5439544916152954,0.8986937590711177,0.6729805031497857
35,2.654241074686465,1.7968628406524658,0.8815674891146589,0.5259785601842387
36,2.762529917385267,1.219092607498169,0.8843251088534108,0.6547169811320754
37,2.5512362355771274,1.4048111538092296,0.8875181422351235,0.6599962615894476
38,2.515770269476849,1.9659218589464824,0.9130624092888243,0.5510984465787667
39,2.1156633211218794,1.316841959953308,0.8975326560232221,0.586550568632463
40,2.361874113912168,1.3515920440355937,0.8982583454281567,0.5633665637081919
