epoch,train_loss,val_loss,val_auc,val_mcc
0,16.084349134693976,8.505404154459635,0.6206095791001452,0.1761515694929321
1,8.192426101021145,6.850341796875,0.696589259796807,0.22551044908698903
2,7.4336881430252735,6.064177513122559,0.7335994194484761,0.28741704933221224
3,6.206015804539556,6.415443102518718,0.7531930333817126,0.3180907934717909
4,5.237293772075487,5.222792466481526,0.7643686502177068,0.366334494883646
5,5.367394820503566,3.5812763969103494,0.7959361393323657,0.4849957482831493
6,4.892683765162593,4.1746794780095415,0.7878809869375908,0.41259317591150063
7,4.882231764171435,4.026412844657898,0.7587808417997097,0.3900119929350509
8,4.712441869404005,4.156673908233643,0.7911465892597968,0.4232624536390378
9,4.479876362759134,4.3653955062230425,0.7319303338171262,0.34889496484163746
10,4.331553396971329,4.003942569096883,0.7652394775036284,0.39813397179496224
11,4.268150920453279,3.9326424598693848,0.7777213352685051,0.44848657680327564
12,4.3655751373456875,4.6069356600443525,0.7567489114658926,0.34285116303193836
13,4.239261606465215,3.8426523208618164,0.7849782293178521,0.40637785652384134
14,4.167669482853102,4.118959665298462,0.7849056603773586,0.4900430997424991
15,4.0066601815431016,4.442224820454915,0.7454281567489115,0.34564857236462115
16,3.7964073056760044,4.529855330785115,0.783744557329463,0.4179240441626631
17,3.4552927380022793,3.6244641542434692,0.781567489114659,0.3884548922824071
18,3.6256940261177393,4.322912255922954,0.7748911465892597,0.4251516062715234
19,4.013559911562049,3.3933754762013755,0.7643686502177068,0.4198861575766956
20,3.6994332230609395,3.976460854212443,0.7306966618287373,0.3149886628294647
21,3.403385343758956,4.507611115773519,0.7915094339622641,0.36003889216623575
22,3.7068817822829536,3.3604832688967385,0.771843251088534,0.4794818598173738
23,3.160527975662895,3.1704447666803994,0.790711175616836,0.48163024482524347
24,3.2411050381867783,3.764452874660492,0.8007256894049348,0.5150508764443612
25,3.305933682814888,4.47542142868042,0.7888243831640058,0.3979279232039882
26,3.1218909491663394,2.7491655151049295,0.8243831640058056,0.5704391952558276
27,3.482490544733794,2.488738397757212,0.8037735849056604,0.5035905979950781
28,2.9384669324626094,2.5318236351013184,0.8075471698113208,0.4805472193003004
29,3.0356298425923223,2.7361212174097695,0.7854136429608128,0.43592742686140795
30,3.3451163561447808,2.4496116638183594,0.8087808417997098,0.42851834097053854
31,2.8691143782242485,2.606238921483358,0.8000725689404935,0.4900430997424991
32,3.127701811168505,3.0670966704686484,0.8138606676342525,0.37881395773514864
33,2.7214248180389404,2.4371230800946555,0.8074020319303338,0.46503532304063705
34,2.649197676907415,2.606363077958425,0.7850507982583455,0.43608865119943585
35,2.8762095700139585,2.6908979018529258,0.8269956458635704,0.4465881975824519
36,2.7376334563545557,3.293797334035238,0.7753991291727141,0.34161789720878755
37,2.642895486043847,2.4332136313120523,0.8018142235123367,0.4312630574074019
38,2.694007686946703,2.6346515814463296,0.7794629898403485,0.39752327391025083
39,2.653386655061141,2.250169813632965,0.7686502177068214,0.39876623952899865
40,2.359728730243185,2.2616888880729675,0.7748911465892598,0.3823484335768791
41,2.414091162059618,3.3206494251887,0.8156748911465893,0.366334494883646
42,2.473258427951647,2.4405489762624106,0.8013788098693759,0.403065249071121
43,2.5217393844023994,2.5791372259457908,0.7847605224963715,0.3940782773523287
44,2.2934365738993105,2.050091505050659,0.7978229317851959,0.4563854807959145
45,2.472830699837726,2.291838506857554,0.7915820029027576,0.43466137242920855
46,2.2178259673325913,2.05411026875178,0.7706821480406386,0.3862628137711342
47,2.1657124705936597,2.2098169922828674,0.8132075471698114,0.4663751686997346
48,2.2191982580267866,2.02784655491511,0.7711175616835994,0.42578415776503376
49,2.3081021619879682,2.0697052081425986,0.8395500725689405,0.5051287227358399
50,2.3021103402842646,2.1006066600481668,0.8202467343976777,0.5052703402257868
51,2.1338066018146016,2.100750227769216,0.8121915820029029,0.4254542106264894
52,2.156975269317627,2.3108060161272683,0.8014513788098694,0.5148262932368061
53,2.1364814250365547,1.6304333209991455,0.8081277213352686,0.49756558808766516
54,2.2705557812815127,2.172605057557424,0.8130624092888246,0.44226827050667294
55,1.9546544137208357,2.2149471839269004,0.8002902757619739,0.45638503473586706
56,2.30458822975988,2.0213804046312966,0.7934687953555879,0.4272412374618175
57,2.143940718277641,1.708723505338033,0.810522496371553,0.48269864009815744
58,2.0095752581306128,1.7365502913792927,0.8082728592162555,0.46505478392573285
59,1.8368199130763179,1.5853477915128071,0.8203193033381713,0.4917233554070165
60,2.076712421748949,1.7379542986551921,0.8226415094339622,0.4886921976143684
61,1.839348036309947,1.7245195508003235,0.8198838896952104,0.4739639430530611
62,2.100500049798385,2.252891262372335,0.8056603773584906,0.39752327391025083
63,2.0628777379574985,1.8759832580884297,0.8059506531204644,0.41046209310017134
64,2.033083941625512,1.772839327653249,0.8258345428156749,0.4421496064311989
65,1.9044840128525444,1.714998225371043,0.8307692307692307,0.47773090278388
66,1.951015249542568,1.444291591644287,0.8261248185776489,0.5078721513942426
67,1.9965680112009463,1.5348811149597168,0.8107402031930334,0.4794818598173738
68,1.8248545086902122,1.434951643149058,0.8415094339622643,0.504906422420361
69,1.7720307059909985,1.3757415513197582,0.8303338171262699,0.5062472975037666
70,1.7719950572304104,1.7756115396817524,0.8129172714078374,0.4342082549426948
71,1.8130821818890779,1.6709935665130615,0.828011611030479,0.44226827050667294
72,1.7239111247270003,2.015826463699341,0.8074746008708272,0.39752327391025083
73,1.9176411628723145,1.530806044737498,0.8181422351233671,0.4805472193003004
74,1.7025750098021135,1.3671496907869976,0.8251088534107401,0.5432764010558089
75,1.8738235235214233,1.4541150828202565,0.8104499274310595,0.4558240983748141
76,1.721335390339727,1.5446497599283855,0.8100145137880986,0.45632272682208136
77,1.7880553266276484,1.3832720816135406,0.8136429608127721,0.48747813388282163
78,1.7856600180916165,1.9737188220024109,0.7992743105950653,0.40436153304189426
79,1.8685439773227857,1.596177915732066,0.7970972423802614,0.41046209310017134
80,1.7289925295373667,1.4889395634333293,0.8194484760522497,0.5051287227358399
81,1.776706576347351,1.4094006617863972,0.8362844702467345,0.50725921041632
82,1.7588364041369895,1.321203778187434,0.8415094339622642,0.5018547314840593
83,1.7200797018797502,1.2477380235989888,0.8281567489114658,0.4917233554070165
84,1.684340518453847,1.4060319364070892,0.8149492017416545,0.4739639430530611
85,1.6992723371671594,1.7041161060333252,0.8159651669085631,0.43926570446082
86,1.950150085532147,1.3252273400624592,0.8181422351233674,0.4971908675960167
87,1.6659609442171843,1.2655701239903767,0.8216255442670537,0.5114106952878565
88,1.7333143379377283,1.6838594675064087,0.8198838896952104,0.43926570446082
89,1.7763999596886013,1.3890129526456196,0.818432510885341,0.4890005518121118
90,1.6891935338144717,1.5885019302368164,0.8159651669085631,0.4536070740837006
91,1.5655323629793914,1.530630846818288,0.8105950653120464,0.46505478392573285
92,1.6532557062480762,1.568136990070343,0.8125544267053701,0.41516206910359954
93,1.610089809998222,1.409312129020691,0.8082728592162556,0.48855958645813236
