epoch,train_loss,val_loss,val_auc
0,0.24699080767838852,0.19877893229325613,0.5667634252539913
1,0.20960946834605673,0.1866264616449674,0.6481857764876633
2,0.19720821276954983,0.19045716027418771,0.5817126269956459
3,0.19084185491437497,0.19214862088362375,0.6512336719883889
4,0.18823580022739328,0.18015785639484724,0.6972423802612482
5,0.18959670416686847,0.18388101706902185,0.6619738751814223
6,0.18484678151814835,0.1805513265232245,0.7049346879535558
7,0.18413481440233148,0.18844198063015938,0.6518142235123366
8,0.17512833294661148,0.1736793046196302,0.721190130624093
9,0.17379713414803796,0.17600408320625624,0.7145137880986938
10,0.17407241722811823,0.17492867385347685,0.7053701015965167
11,0.17479590423729108,0.17022815346717834,0.7355587808417997
12,0.17114566914413287,0.16386489942669868,0.7577648766328011
13,0.16965441470560821,0.15865606317917505,0.7770682148040639
14,0.16701225029385608,0.17295376708110174,0.7217706821480406
15,0.17286611963873325,0.16606411958734194,0.7330914368650218
16,0.1628667760802352,0.16534269601106644,0.7478955007256893
17,0.16549366906933163,0.16376560057202974,0.7595065312046444
18,0.16083898848813513,0.16251510257522264,0.7824383164005806
19,0.16166250731634058,0.16237672170003256,0.7850507982583455
20,0.15503070924593054,0.16632859036326408,0.7558780841799709
21,0.15807638382134231,0.1599822329978148,0.7854862119013063
22,0.15798203809105832,0.1655676749845346,0.7497822931785196
23,0.15259077983058017,0.165643610060215,0.7621190130624093
24,0.15751349602056586,0.16705979344745478,0.7664731494920175
25,0.15305053053990655,0.15842742659151554,0.7798258345428156
26,0.14800035046494525,0.16131048773725828,0.7709724238026124
27,0.15156664764103683,0.1634624240299066,0.7654571843251089
28,0.14654250054255777,0.16333468755086264,0.765166908563135
29,0.14993443048518637,0.16194287315011024,0.7821480406386067
30,0.1603376301734344,0.15699246898293495,0.774455732946299
31,0.15087988810694736,0.16700373527904352,0.7783744557329463
32,0.14966799286396607,0.1627875485767921,0.7687953555878084
33,0.14659682094402934,0.16396372268597284,0.7764876632801161
34,0.1445395742421565,0.17227509493629137,0.7886792452830188
35,0.14674766977196155,0.15764838208754858,0.7940493468795357
36,0.15090538302193518,0.15889391799767813,0.7939042089985487
37,0.14260070025920868,0.15793675929307938,0.7910014513788098
38,0.14397215810806854,0.15570731833577156,0.7886792452830189
39,0.13892507067193155,0.16743379272520542,0.7969521044992743
40,0.1495629607335381,0.15475616852442423,0.795500725689405
41,0.14764616411665213,0.16147353375951448,0.7824383164005806
42,0.14314142323058585,0.1608648175994555,0.7824383164005806
43,0.1400479049138401,0.15587119137247404,0.7936139332365748
44,0.13895683282095453,0.1552134727438291,0.8056603773584905
45,0.13427762233692667,0.16249069447318712,0.7915820029027577
46,0.13778810850951984,0.16140885030229887,0.7862119013062409
47,0.13260780145292697,0.15983994988103709,0.7986937590711175
48,0.13401033130028975,0.15281879715621471,0.8053701015965167
49,0.14042135425235913,0.16384591038028398,0.7817126269956457
50,0.13953900693551355,0.15461158255736032,0.7992743105950654
51,0.13463284496379935,0.15657979808747768,0.8084179970972425
52,0.1423757439074309,0.15735584621628126,0.804644412191582
53,0.12472140934804211,0.15400546106199423,0.8181422351233671
54,0.14291842573362848,0.15783329494297504,0.8101596516690857
55,0.14345673050569452,0.15496066274742284,0.7992743105950653
56,0.12961764180141946,0.15473578870296478,0.8031930333817127
57,0.14112324883108554,0.16283894081910452,0.790711175616836
58,0.13454881213281467,0.15950568206608295,0.8105950653120466
59,0.13175136272026144,0.1590569925804933,0.8001451378809871
60,0.14184210093125052,0.15526246652007103,0.8132075471698113
61,0.13722375359224237,0.14923329713443914,0.8188679245283018
62,0.1354898360112439,0.1504560336470604,0.8133526850507983
63,0.14127609166114227,0.15413018067677817,0.8081277213352684
64,0.1208756429993588,0.15490967345734438,0.8014513788098694
65,0.12408965923216032,0.16104768216609955,0.7973875181422351
66,0.12942818001560544,0.16370358566443124,0.7880986937590712
67,0.12510421127080917,0.1641596183180809,0.7844702467343977
68,0.13747375685235727,0.1586876039703687,0.7943396226415095
69,0.14088832846154337,0.15450227446854115,0.8017416545718433
70,0.12339664898488832,0.15455984386305013,0.8082728592162555
71,0.12707321702138238,0.15540710215767226,0.8052249637155298
72,0.12237839530343594,0.1581305613120397,0.8029027576197388
73,0.12003438498662866,0.1630091561625401,0.8031930333817127
74,0.12271776115116866,0.1583844404667616,0.809143686502177
75,0.12677936482688654,0.15892420709133148,0.8026124818577649
76,0.12922219932079315,0.15560655171672502,0.8098693759071118
77,0.13387703927962677,0.1570337222268184,0.8034833091436865
78,0.1234816312789917,0.15726382409532866,0.8055152394775037
79,0.1309202135257099,0.15906987463434538,0.8063860667634253
80,0.1252322303860084,0.15892270704110464,0.8053701015965167
81,0.13708227451728738,0.15554514651497206,0.8084179970972424
82,0.12952077259188113,0.15768319057921568,0.8036284470246734
83,0.1162285710806432,0.15757890542348227,0.8074020319303338
84,0.12293915418179138,0.15859313309192657,0.8040638606676342
85,0.13303968407537625,0.15704160121579966,0.8088534107402031
86,0.11222372398428294,0.15616481937468052,0.8087082728592162
