epoch,train_loss,val_loss
0,0.9272822167562402,0.8741201758384705
1,0.8306265577026035,0.7651130755742391
2,0.6938286656918733,0.6819446484247843
3,0.6068305891493092,0.7085208147764206
4,0.6098762452602386,0.7514476329088211
5,0.5220420632673346,0.6799981544415156
6,0.5310651284197102,0.7559563145041466
7,0.5151803733214088,0.8762503465016683
8,0.5145128194404684,0.8556928137938181
9,0.48196417870728864,0.6563398987054825
10,0.4814386108647222,0.6986746887365977
11,0.4377782007922297,0.7326580286026001
12,0.42942585245422693,0.7229518542687098
13,0.40547488565030304,0.7743673672278722
14,0.3880696672460307,0.7607690244913101
15,0.4006817334372064,0.7416889568169912
16,0.3804514116567114,0.7785532375176748
17,0.39949263891448145,0.7917310098807017
18,0.3487373221179713,0.7750993470350901
19,0.36790337381155597,0.8253553509712219
20,0.3686217140892278,0.7903117140134176
21,0.36415242824865424,0.7567472408215205
22,0.3464164824589439,0.8789590646823248
23,0.3227067064979802,0.8769959459702173
24,0.3221147935027662,0.9133972177902857
